status,polling_unit_code,presiding_officer_name_present,presiding_officer_signature_present,polling_agent_signature_present,black_stamp
exist and not blur,27/14/10/013,1.0,1.0,1.0,0
exist and not blur,23/15/07/009,1.0,0.0,1.0,1
exist and not blur,05/01/05/012,1.0,1.0,1.0,0
exist and not blur,27/07/03/009,0.0,1.0,1.0,1
exist and not blur,02/02/10/006,1.0,0.0,1.0,0
exist and not blur,27/03/16/017,1.0,1.0,1.0,0
exist and not blur,27/11/07/014,1.0,0.0,1.0,0
exist and not blur,33/08/06/006,0.0,1.0,1.0,1
exist and not blur,23/07/09/002,1.0,1.0,1.0,0
exist and not blur,27/16/06/007,1.0,1.0,1.0,0
exist and not blur,06/08/14/002,1.0,1.0,1.0,0
exist and not blur,05/01/04/003,1.0,1.0,1.0,0
exist and not blur,23/08/02/049,0.0,1.0,1.0,1
exist and not blur,28/07/01/012,1.0,1.0,1.0,0
exist and not blur,05/20/04/013,1.0,1.0,1.0,0
exist and not blur,17/08/10/009,1.0,1.0,1.0,0
exist and not blur,23/08/10/039,1.0,1.0,1.0,0
exist and not blur,05/10/06/002,0.0,0.0,1.0,0
exist and not blur,33/01/02/002,1.0,1.0,1.0,0
exist and not blur,33/04/11/008,0.0,1.0,1.0,1
exist and not blur,33/19/06/004,0.0,1.0,1.0,1
exist and not blur,23/05/14/001,1.0,1.0,0.0,1
exist and not blur,05/07/04/016,0.0,1.0,1.0,1
exist and not blur,05/18/03/035,1.0,1.0,1.0,0
exist and not blur,27/05/03/019,0.0,1.0,1.0,1
exist and not blur,27/08/05/003,1.0,1.0,0.0,1
exist and not blur,02/10/03/019,1.0,0.0,1.0,1
exist and not blur,04/06/13/003,0.0,1.0,1.0,1
exist and not blur,06/06/11/007,0.0,1.0,1.0,1
exist and not blur,33/22/03/008,1.0,1.0,1.0,0
exist and not blur,02/07/06/006,1.0,1.0,1.0,0
exist and not blur,28/04/07/011,1.0,0.0,1.0,1
exist and not blur,27/13/10/007,1.0,0.0,1.0,0
exist and not blur,27/02/04/029,1.0,1.0,0.0,1
exist and not blur,02/02/10/010,1.0,1.0,1.0,0
exist and not blur,33/13/06/001,0.0,1.0,1.0,1
exist and not blur,06/07/13/011,0.0,0.0,0.0,0
exist and not blur,27/05/10/018,1.0,0.0,1.0,1
exist and not blur,27/01/07/011,1.0,1.0,1.0,0
exist and not blur,34/01/08/020,1.0,1.0,1.0,0
exist and not blur,02/21/06/025,1.0,1.0,0.0,1
exist and not blur,05/10/10/015,1.0,0.0,1.0,1
exist and not blur,28/14/09/017,1.0,0.0,1.0,1
exist and not blur,27/11/06/008,1.0,1.0,1.0,0
exist and not blur,02/12/02/003,0.0,1.0,1.0,1
exist and not blur,28/04/15/002,0.0,1.0,1.0,1
exist and not blur,04/21/03/009,1.0,0.0,1.0,1
exist and not blur,06/08/05/062,1.0,1.0,0.0,1
exist and not blur,27/07/10/011,0.0,0.0,0.0,0
exist and not blur,05/17/08/008,0.0,1.0,1.0,1
exist and not blur,05/20/11/002,1.0,1.0,1.0,0
exist and not blur,33/16/09/004,1.0,1.0,1.0,0
exist and not blur,17/14/10/001,0.0,1.0,1.0,1
exist and not blur,17/02/10/003,1.0,1.0,1.0,0
exist and not blur,28/18/09/010,0.0,0.0,1.0,0
exist and not blur,04/15/06/010,0.0,1.0,1.0,1
exist and not blur,27/11/05/001,1.0,1.0,1.0,0
exist and not blur,33/02/07/006,1.0,1.0,1.0,0
exist and not blur,34/11/03/010,0.0,1.0,1.0,1
exist and not blur,17/02/01/027,0.0,1.0,1.0,1
exist and not blur,33/16/11/023,0.0,0.0,1.0,1
exist and not blur,05/18/05/007,1.0,1.0,1.0,0
exist and not blur,05/03/05/005,0.0,1.0,1.0,1
exist and not blur,05/02/09/016,0.0,1.0,1.0,1
exist and not blur,23/12/14/004,1.0,1.0,0.0,0
exist and not blur,33/16/05/017,0.0,0.0,1.0,1
exist and not blur,23/10/09/004,1.0,1.0,1.0,0
exist and not blur,05/12/08/003,0.0,1.0,1.0,1
exist and not blur,34/03/02/033,1.0,1.0,1.0,0
exist and not blur,33/04/02/007,1.0,1.0,1.0,0
exist and not blur,02/20/05/023,1.0,0.0,1.0,1
exist and not blur,05/16/06/019,1.0,1.0,1.0,0
exist and not blur,06/08/10/004,1.0,1.0,1.0,0
exist and not blur,33/16/11/025,1.0,1.0,1.0,0
exist and not blur,04/13/09/005,1.0,1.0,1.0,0
exist and not blur,27/03/02/002,1.0,1.0,1.0,0
exist and not blur,33/18/05/023,0.0,1.0,1.0,0
exist and not blur,33/13/09/003,1.0,1.0,1.0,0
exist and not blur,17/13/11/001,0.0,1.0,1.0,1
exist and not blur,27/02/13/026,1.0,1.0,1.0,0
exist and not blur,33/18/05/002,1.0,1.0,1.0,0
exist and not blur,23/05/18/005,0.0,1.0,1.0,1
exist and not blur,33/21/04/002,1.0,1.0,1.0,0
exist and not blur,06/07/17/006,1.0,1.0,0.0,1
exist and not blur,33/01/09/002,0.0,1.0,1.0,1
exist and not blur,33/10/04/015,1.0,1.0,1.0,0
exist and not blur,17/25/10/012,1.0,1.0,1.0,0
exist and not blur,04/11/12/008,1.0,1.0,1.0,0
exist and not blur,27/13/07/006,1.0,1.0,0.0,0
exist and not blur,17/08/07/003,1.0,1.0,1.0,0
exist and not blur,27/14/04/008,1.0,1.0,1.0,0
exist and not blur,33/04/07/015,1.0,1.0,1.0,0
exist and not blur,33/10/04/010,1.0,1.0,0.0,1
exist and not blur,27/10/08/009,0.0,1.0,1.0,1
exist and not blur,33/09/06/017,1.0,0.0,1.0,1
exist and not blur,05/03/10/007,1.0,0.0,1.0,1
exist and not blur,17/12/02/004,1.0,1.0,0.0,1
exist and not blur,33/21/03/011,0.0,1.0,0.0,0
exist and not blur,04/17/05/004,1.0,1.0,1.0,0
exist and not blur,27/15/03/038,1.0,1.0,1.0,0
exist and not blur,04/17/03/004,0.0,1.0,1.0,1
exist and not blur,28/15/10/007,1.0,1.0,0.0,0
exist and not blur,17/14/01/016,1.0,1.0,1.0,0
exist and not blur,02/13/02/007,0.0,1.0,1.0,1
exist and not blur,06/02/01/004,1.0,1.0,1.0,0
exist and not blur,23/08/09/021,1.0,1.0,1.0,0
exist and not blur,04/15/13/015,1.0,1.0,1.0,0
exist and not blur,34/06/09/004,1.0,1.0,0.0,1
exist and not blur,06/08/05/072,1.0,1.0,0.0,1
exist and not blur,28/14/02/001,0.0,0.0,1.0,0
exist and not blur,27/16/07/035,1.0,1.0,1.0,0
exist and not blur,02/01/10/002,0.0,1.0,1.0,0
exist and not blur,23/07/07/014,0.0,1.0,1.0,1
exist and not blur,33/14/09/001,1.0,0.0,1.0,1
exist and not blur,27/05/09/018,1.0,0.0,1.0,0
exist and not blur,33/04/08/016,1.0,1.0,1.0,0
exist and not blur,05/17/09/001,1.0,1.0,1.0,0
exist and not blur,23/07/11/015,0.0,0.0,1.0,1
exist and not blur,23/08/02/056,1.0,1.0,1.0,0
exist and not blur,33/04/02/013,1.0,1.0,1.0,0
exist and not blur,05/15/04/014,0.0,1.0,1.0,1
exist and not blur,04/20/10/003,1.0,1.0,1.0,0
exist and not blur,28/06/09/025,0.0,1.0,1.0,1
exist and not blur,05/18/06/035,1.0,1.0,1.0,0
exist and not blur,05/02/07/109,0.0,1.0,1.0,1
exist and not blur,23/08/09/015,0.0,1.0,1.0,1
exist and not blur,28/18/02/009,1.0,0.0,1.0,1
exist and not blur,33/14/06/016,1.0,1.0,1.0,0
exist and not blur,05/10/02/001,1.0,1.0,1.0,0
exist and not blur,04/04/02/017,1.0,0.0,1.0,1
exist and not blur,06/05/11/017,1.0,1.0,1.0,0
exist and not blur,23/07/03/046,1.0,1.0,1.0,0
exist and not blur,04/01/06/027,1.0,1.0,0.0,1
exist and not blur,23/16/03/003,0.0,0.0,0.0,0
exist and not blur,33/20/09/002,1.0,0.0,1.0,1
exist and not blur,28/16/11/007,1.0,1.0,1.0,0
exist and not blur,05/18/04/014,1.0,1.0,1.0,0
exist and not blur,28/13/03/021,1.0,0.0,1.0,1
exist and not blur,28/11/05/021,1.0,1.0,1.0,0
exist and not blur,06/04/13/016,1.0,1.0,0.0,1
exist and not blur,27/02/13/007,1.0,1.0,1.0,0
exist and not blur,27/05/04/008,1.0,0.0,0.0,0
exist and not blur,33/04/01/016,1.0,1.0,0.0,0
exist and not blur,02/14/04/016,0.0,0.0,0.0,0
exist and not blur,02/01/10/011,0.0,1.0,1.0,1
exist and not blur,28/14/13/005,1.0,0.0,1.0,0
exist and not blur,05/01/08/001,1.0,1.0,1.0,0
exist and not blur,05/14/05/011,0.0,1.0,1.0,1
exist and not blur,17/02/11/005,1.0,1.0,0.0,1
exist and not blur,17/12/01/003,1.0,1.0,1.0,0
exist and not blur,02/15/07/013,0.0,1.0,1.0,1
exist and not blur,27/04/10/003,0.0,1.0,1.0,1
exist and not blur,04/10/07/047,0.0,1.0,1.0,1
exist and not blur,06/08/07/012,0.0,1.0,1.0,1
exist and not blur,34/13/06/004,0.0,0.0,0.0,0
exist and not blur,05/03/06/010,0.0,1.0,1.0,1
exist and not blur,27/07/10/035,1.0,1.0,0.0,0
exist and not blur,02/15/04/006,1.0,1.0,1.0,0
exist and not blur,27/03/05/036,0.0,1.0,1.0,1
exist and not blur,33/18/04/015,0.0,1.0,0.0,1
exist and not blur,34/16/07/017,0.0,1.0,1.0,0
exist and not blur,27/09/06/032,0.0,1.0,1.0,1
exist and not blur,06/08/05/013,1.0,1.0,1.0,0
exist and not blur,05/10/05/017,1.0,0.0,1.0,1
exist and not blur,34/06/10/012,1.0,1.0,0.0,1
exist and not blur,33/16/09/010,1.0,1.0,1.0,0
exist and not blur,27/02/05/022,1.0,1.0,1.0,0
exist and not blur,04/07/17/012,0.0,1.0,1.0,1
exist and not blur,02/13/05/006,1.0,1.0,1.0,0
exist and not blur,17/02/06/003,1.0,1.0,1.0,0
exist and not blur,04/13/14/010,0.0,1.0,1.0,1
exist and not blur,02/12/11/006,0.0,1.0,1.0,1
exist and not blur,34/11/10/013,1.0,1.0,1.0,0
exist and not blur,05/08/09/016,1.0,1.0,1.0,0
exist and not blur,23/08/02/019,1.0,1.0,1.0,0
exist and not blur,27/03/12/009,0.0,1.0,1.0,1
exist and not blur,05/16/05/001,1.0,1.0,1.0,0
exist and not blur,33/21/04/013,1.0,1.0,1.0,0
exist and not blur,04/09/05/012,0.0,1.0,1.0,1
exist and not blur,34/04/09/007,0.0,1.0,0.0,1
exist and not blur,27/02/13/019,1.0,1.0,1.0,0
exist and not blur,28/01/01/007,1.0,1.0,1.0,0
exist and not blur,28/12/03/007,1.0,1.0,1.0,0
exist and not blur,33/08/02/010,0.0,1.0,1.0,1
exist and not blur,34/03/02/021,1.0,0.0,1.0,1
exist and not blur,23/16/09/003,1.0,1.0,1.0,0
exist and not blur,34/15/10/008,1.0,1.0,1.0,0
exist and not blur,05/16/01/016,1.0,1.0,1.0,0
exist and not blur,28/07/07/005,1.0,1.0,1.0,0
exist and not blur,33/02/05/011,1.0,0.0,1.0,0
exist and not blur,05/12/02/082,1.0,1.0,1.0,0
exist and not blur,33/06/01/002,0.0,1.0,1.0,1
exist and not blur,02/12/07/014,0.0,1.0,1.0,1
exist and not blur,05/02/12/015,1.0,1.0,1.0,0
exist and not blur,23/08/05/052,1.0,1.0,1.0,0
exist and not blur,05/09/05/009,1.0,0.0,1.0,1
exist and not blur,02/03/04/012,1.0,1.0,0.0,0
exist and not blur,27/05/06/026,1.0,0.0,1.0,1
exist and not blur,17/09/06/002,0.0,1.0,1.0,1
exist and not blur,34/08/06/012,1.0,1.0,1.0,0
exist and not blur,05/17/07/015,1.0,0.0,1.0,1
exist and not blur,02/21/01/013,1.0,1.0,1.0,0
exist and not blur,17/01/10/016,1.0,1.0,1.0,0
exist and not blur,33/16/04/011,1.0,1.0,1.0,0
exist and not blur,33/10/04/014,1.0,1.0,0.0,0
exist and not blur,04/07/14/007,0.0,1.0,1.0,1
exist and not blur,06/02/08/037,1.0,1.0,1.0,0
exist and not blur,27/03/09/020,1.0,0.0,1.0,0
exist and not blur,05/16/02/008,1.0,0.0,1.0,1
exist and not blur,02/10/10/002,0.0,1.0,1.0,1
exist and not blur,28/04/06/004,1.0,1.0,1.0,0
exist and not blur,34/07/09/001,1.0,1.0,1.0,0
exist and not blur,28/04/08/011,1.0,1.0,1.0,0
exist and not blur,33/08/04/001,0.0,1.0,0.0,1
exist and not blur,17/04/10/004,0.0,1.0,1.0,1
exist and not blur,28/16/08/009,1.0,1.0,1.0,0
exist and not blur,33/03/11/012,1.0,1.0,1.0,0
exist and not blur,23/14/05/006,1.0,1.0,1.0,0
exist and not blur,33/05/07/019,0.0,0.0,0.0,0
exist and not blur,05/10/10/011,0.0,0.0,0.0,0
exist and not blur,27/06/05/001,0.0,1.0,1.0,1
exist and not blur,17/03/07/014,0.0,1.0,1.0,1
exist and not blur,17/01/09/009,1.0,1.0,0.0,1
exist and not blur,27/12/01/010,1.0,0.0,1.0,1
exist and not blur,34/03/01/012,0.0,1.0,1.0,1
exist and not blur,17/07/07/016,1.0,1.0,1.0,0
exist and not blur,17/02/01/031,0.0,1.0,1.0,1
exist and not blur,02/18/08/015,0.0,1.0,1.0,1
exist and not blur,23/08/05/054,1.0,1.0,1.0,0
exist and not blur,06/05/13/039,1.0,1.0,1.0,0
exist and not blur,04/03/01/013,1.0,1.0,1.0,0
exist and not blur,27/13/05/003,1.0,1.0,1.0,0
exist and not blur,33/03/08/005,1.0,1.0,0.0,1
exist and not blur,05/05/01/036,0.0,1.0,1.0,1
exist and not blur,04/03/11/013,1.0,1.0,1.0,0
exist and not blur,33/14/08/007,1.0,1.0,1.0,0
exist and not blur,27/13/06/008,0.0,0.0,1.0,0
exist and not blur,27/18/08/002,1.0,1.0,1.0,0
exist and not blur,06/07/17/018,1.0,0.0,0.0,1
exist and not blur,06/06/12/007,1.0,0.0,1.0,0
exist and not blur,04/18/04/001,1.0,0.0,1.0,1
exist and not blur,28/18/08/006,1.0,1.0,1.0,0
exist and not blur,02/07/06/001,0.0,1.0,1.0,1
exist and not blur,27/02/05/008,1.0,1.0,1.0,0
exist and not blur,02/14/05/011,1.0,1.0,1.0,0
exist and not blur,33/13/10/013,0.0,1.0,1.0,1
exist and not blur,27/02/06/015,1.0,1.0,1.0,0
exist and not blur,34/13/07/017,1.0,1.0,1.0,0
exist and not blur,17/25/03/012,1.0,1.0,1.0,0
exist and not blur,23/05/15/004,1.0,0.0,1.0,0
exist and not blur,27/13/01/006,1.0,1.0,1.0,0
exist and not blur,27/20/05/009,1.0,1.0,1.0,0
exist and not blur,27/04/06/001,1.0,1.0,1.0,0
exist and not blur,04/10/07/073,0.0,1.0,1.0,1
exist and not blur,02/05/05/014,1.0,1.0,1.0,0
exist and not blur,23/09/01/012,1.0,0.0,1.0,0
exist and not blur,34/01/09/008,1.0,1.0,0.0,0
exist and not blur,28/08/07/003,1.0,1.0,0.0,1
exist and not blur,28/18/09/005,1.0,0.0,1.0,1
exist and not blur,28/06/08/060,1.0,1.0,1.0,0
exist and not blur,33/19/09/007,0.0,1.0,1.0,1
exist and not blur,27/14/09/006,1.0,1.0,1.0,0
exist and not blur,04/15/11/013,1.0,1.0,1.0,0
exist and not blur,33/15/03/001,1.0,1.0,0.0,1
exist and not blur,28/16/07/022,1.0,1.0,1.0,0
exist and not blur,33/04/04/012,1.0,1.0,1.0,0
exist and not blur,05/08/05/007,1.0,0.0,1.0,0
exist and not blur,02/02/08/001,1.0,1.0,1.0,0
exist and not blur,28/13/02/011,1.0,1.0,1.0,0
exist and not blur,34/02/11/009,0.0,1.0,1.0,1
exist and not blur,06/08/07/013,1.0,1.0,1.0,0
exist and not blur,04/07/09/034,1.0,1.0,1.0,0
exist and not blur,05/02/04/010,0.0,1.0,1.0,1
exist and not blur,34/14/03/016,1.0,1.0,1.0,0
exist and not blur,33/11/03/004,1.0,0.0,1.0,1
exist and not blur,02/02/10/008,1.0,1.0,1.0,0
exist and not blur,02/12/08/001,1.0,1.0,1.0,0
exist and not blur,27/20/03/008,1.0,1.0,1.0,0
exist and not blur,17/02/07/020,1.0,1.0,1.0,0
exist and not blur,27/09/11/013,1.0,1.0,0.0,0
exist and not blur,05/02/10/029,0.0,1.0,1.0,1
exist and not blur,34/08/04/024,0.0,1.0,1.0,1
exist and not blur,34/11/07/008,1.0,1.0,1.0,0
exist and not blur,34/03/07/013,0.0,1.0,1.0,1
exist and not blur,06/02/12/011,1.0,1.0,0.0,1
exist and not blur,33/16/08/009,1.0,1.0,1.0,0
exist and not blur,04/16/13/024,1.0,1.0,0.0,1
exist and not blur,05/14/03/013,1.0,0.0,1.0,1
exist and not blur,06/08/05/074,1.0,1.0,0.0,1
exist and not blur,17/15/10/019,1.0,1.0,0.0,0
exist and not blur,02/13/09/010,0.0,1.0,1.0,1
exist and not blur,27/01/11/032,1.0,1.0,1.0,0
exist and not blur,17/06/04/001,1.0,1.0,1.0,0
exist and not blur,05/02/07/003,1.0,0.0,1.0,1
exist and not blur,33/10/04/013,0.0,1.0,0.0,1
exist and not blur,02/20/03/058,1.0,1.0,1.0,0
exist and not blur,05/18/07/016,0.0,0.0,1.0,0
exist and not blur,27/16/07/026,0.0,1.0,1.0,1
exist and not blur,28/09/10/009,1.0,1.0,1.0,0
exist and not blur,27/18/03/001,1.0,1.0,1.0,0
exist and not blur,05/15/11/004,0.0,0.0,1.0,0
exist and not blur,33/19/05/006,1.0,1.0,1.0,0
exist and not blur,17/26/09/012,1.0,1.0,1.0,0
exist and not blur,27/16/06/022,1.0,1.0,1.0,0
exist and not blur,27/03/09/001,0.0,0.0,1.0,0
exist and not blur,33/23/09/004,1.0,0.0,1.0,1
exist and not blur,28/12/10/009,1.0,1.0,1.0,0
exist and not blur,33/10/09/006,1.0,0.0,1.0,0
exist and not blur,04/03/01/003,1.0,1.0,1.0,0
exist and not blur,33/17/04/011,1.0,1.0,0.0,1
exist and not blur,04/13/09/007,1.0,1.0,1.0,0
exist and not blur,02/06/07/019,1.0,1.0,1.0,0
exist and not blur,28/13/08/046,0.0,1.0,1.0,1
exist and not blur,02/18/02/010,0.0,1.0,1.0,1
exist and not blur,17/15/05/016,1.0,1.0,1.0,0
exist and not blur,17/21/02/002,1.0,0.0,0.0,0
exist and not blur,02/21/01/020,1.0,0.0,1.0,1
exist and not blur,17/02/08/022,0.0,0.0,1.0,0
exist and not blur,05/19/01/010,0.0,1.0,1.0,0
exist and not blur,33/13/07/003,0.0,1.0,1.0,1
exist and not blur,23/02/07/009,0.0,1.0,1.0,0
exist and not blur,17/02/06/001,1.0,1.0,1.0,0
exist and not blur,05/02/06/021,0.0,0.0,1.0,0
exist and not blur,23/15/06/004,1.0,1.0,1.0,0
exist and not blur,27/05/10/016,1.0,1.0,1.0,0
exist and not blur,27/11/02/006,1.0,1.0,1.0,0
exist and not blur,28/03/05/005,1.0,1.0,1.0,0
exist and not blur,04/17/01/006,1.0,1.0,0.0,1
exist and not blur,27/07/07/028,1.0,1.0,1.0,0
exist and not blur,34/13/06/007,1.0,1.0,0.0,1
exist and not blur,06/08/13/010,0.0,1.0,1.0,1
exist and not blur,28/18/10/020,1.0,1.0,1.0,0
exist and not blur,28/04/06/009,0.0,0.0,0.0,0
exist and not blur,33/16/06/001,1.0,1.0,1.0,0
exist and not blur,33/08/03/002,1.0,1.0,1.0,0
exist and not blur,06/07/06/014,0.0,1.0,1.0,1
exist and not blur,04/10/08/039,0.0,1.0,1.0,1
exist and not blur,23/11/05/008,1.0,0.0,1.0,1
exist and not blur,05/12/09/021,1.0,0.0,1.0,1
exist and not blur,28/04/01/008,1.0,1.0,1.0,0
exist and not blur,02/07/10/009,1.0,1.0,1.0,0
exist and not blur,05/16/05/012,0.0,1.0,1.0,1
exist and not blur,33/16/04/003,0.0,1.0,1.0,0
exist and not blur,02/10/05/005,1.0,1.0,1.0,0
exist and not blur,28/13/03/003,0.0,1.0,1.0,1
exist and not blur,33/07/06/003,0.0,1.0,1.0,0
exist and not blur,34/07/03/022,1.0,0.0,1.0,1
exist and not blur,33/22/01/018,0.0,1.0,1.0,1
exist and not blur,33/16/05/020,1.0,1.0,1.0,0
exist and not blur,28/04/07/002,1.0,1.0,1.0,0
exist and not blur,33/17/01/025,1.0,1.0,1.0,0
exist and not blur,33/09/02/015,0.0,1.0,1.0,1
exist and not blur,02/13/03/007,0.0,1.0,1.0,1
exist and not blur,23/07/05/003,0.0,1.0,1.0,1
exist and not blur,05/01/03/003,1.0,1.0,1.0,0
exist and not blur,28/05/03/008,0.0,1.0,1.0,1
exist and not blur,28/08/09/007,1.0,1.0,0.0,1
exist and not blur,04/02/02/013,1.0,1.0,1.0,0
exist and not blur,28/01/12/008,1.0,1.0,1.0,0
exist and not blur,04/04/02/005,1.0,0.0,1.0,1
exist and not blur,33/04/01/009,1.0,1.0,0.0,1
exist and not blur,33/11/02/007,1.0,0.0,1.0,1
exist and not blur,27/09/01/011,0.0,1.0,1.0,1
exist and not blur,34/08/06/023,0.0,1.0,1.0,0
exist and not blur,28/04/05/005,0.0,1.0,1.0,1
exist and not blur,17/25/08/007,1.0,0.0,1.0,1
exist and not blur,33/08/04/011,1.0,1.0,1.0,0
exist and not blur,17/13/03/012,0.0,1.0,1.0,0
exist and not blur,23/11/06/007,1.0,1.0,0.0,1
exist and not blur,27/13/09/003,1.0,1.0,1.0,0
exist and not blur,27/03/16/018,1.0,1.0,1.0,0
exist and not blur,27/16/04/013,0.0,1.0,1.0,1
exist and not blur,28/11/10/010,0.0,1.0,1.0,1
exist and not blur,23/12/10/007,0.0,1.0,1.0,1
exist and not blur,04/18/11/007,1.0,1.0,1.0,0
exist and not blur,23/08/02/025,1.0,1.0,1.0,0
exist and not blur,04/17/01/008,1.0,1.0,0.0,1
exist and not blur,28/10/05/004,0.0,1.0,1.0,1
exist and not blur,02/03/01/001,0.0,1.0,1.0,1
exist and not blur,05/19/02/010,1.0,1.0,1.0,0
exist and not blur,05/08/08/026,1.0,0.0,1.0,0
exist and not blur,02/10/06/015,1.0,1.0,1.0,0
exist and not blur,06/04/03/009,0.0,0.0,0.0,0
exist and not blur,06/07/02/022,1.0,1.0,1.0,0
exist and not blur,04/04/05/014,0.0,1.0,1.0,0
exist and not blur,33/21/04/017,1.0,1.0,1.0,0
exist and not blur,05/05/02/009,1.0,0.0,1.0,1
exist and not blur,23/14/04/007,1.0,1.0,1.0,0
exist and not blur,02/21/08/014,1.0,1.0,1.0,0
exist and not blur,28/14/04/006,1.0,1.0,1.0,0
exist and not blur,17/04/01/010,1.0,1.0,1.0,0
exist and not blur,02/20/06/016,1.0,0.0,1.0,1
exist and not blur,05/20/03/028,1.0,1.0,0.0,1
exist and not blur,28/12/04/009,0.0,1.0,1.0,1
exist and not blur,34/13/07/014,0.0,0.0,1.0,0
exist and not blur,34/05/02/026,1.0,1.0,0.0,0
exist and not blur,34/14/06/032,1.0,1.0,0.0,1
exist and not blur,17/07/03/004,1.0,1.0,0.0,1
exist and not blur,17/26/03/017,1.0,1.0,0.0,1
exist and not blur,27/04/06/009,1.0,0.0,0.0,1
exist and not blur,05/02/03/108,0.0,1.0,1.0,1
exist and not blur,05/13/07/004,1.0,1.0,1.0,0
exist and not blur,06/04/07/009,1.0,1.0,0.0,1
exist and not blur,04/15/07/010,1.0,1.0,0.0,1
exist and not blur,27/20/06/001,1.0,1.0,1.0,0
exist and not blur,33/02/03/013,0.0,1.0,0.0,1
exist and not blur,02/07/07/007,0.0,1.0,1.0,1
exist and not blur,28/06/07/009,0.0,1.0,1.0,1
exist and not blur,27/02/13/021,1.0,1.0,1.0,0
exist and not blur,05/13/05/013,1.0,1.0,1.0,0
exist and not blur,34/09/06/001,1.0,1.0,0.0,1
exist and not blur,33/13/03/004,0.0,1.0,1.0,1
exist and not blur,17/09/03/006,0.0,1.0,1.0,1
exist and not blur,17/14/01/017,1.0,1.0,0.0,1
exist and not blur,27/05/06/005,0.0,1.0,1.0,1
exist and not blur,04/14/07/024,0.0,1.0,1.0,1
exist and not blur,17/09/10/007,1.0,1.0,1.0,0
exist and not blur,28/05/09/004,0.0,1.0,1.0,1
exist and not blur,33/04/01/002,1.0,1.0,1.0,0
exist and not blur,06/08/05/020,1.0,1.0,1.0,0
exist and not blur,04/19/15/002,0.0,1.0,1.0,1
exist and not blur,17/07/04/008,1.0,1.0,1.0,0
exist and not blur,02/04/08/020,1.0,1.0,1.0,0
exist and not blur,02/02/01/019,1.0,1.0,1.0,0
exist and not blur,02/11/02/001,0.0,1.0,1.0,1
exist and not blur,04/19/08/014,1.0,1.0,1.0,0
exist and not blur,06/07/02/026,1.0,1.0,0.0,0
exist and not blur,04/01/02/013,1.0,0.0,1.0,1
exist and not blur,02/20/07/003,1.0,1.0,1.0,0
exist and not blur,33/03/01/010,1.0,1.0,1.0,0
exist and not blur,06/08/11/003,0.0,1.0,1.0,1
exist and not blur,27/18/08/005,1.0,1.0,1.0,0
exist and not blur,34/11/10/003,1.0,1.0,1.0,0
exist and not blur,27/05/05/010,1.0,0.0,1.0,1
exist and not blur,23/11/04/007,1.0,1.0,0.0,1
exist and not blur,17/14/09/028,1.0,1.0,1.0,0
exist and not blur,17/03/10/008,1.0,0.0,1.0,1
exist and not blur,28/16/01/012,1.0,1.0,0.0,1
exist and not blur,33/12/02/005,1.0,1.0,1.0,0
exist and not blur,34/01/08/006,1.0,1.0,1.0,0
exist and not blur,28/02/03/003,1.0,0.0,1.0,1
exist and not blur,05/13/07/010,1.0,0.0,1.0,1
exist and not blur,33/04/06/004,0.0,1.0,1.0,1
exist and not blur,05/10/03/014,1.0,0.0,1.0,1
exist and not blur,34/11/03/020,0.0,1.0,1.0,1
exist and not blur,33/16/10/003,0.0,1.0,1.0,1
exist and not blur,33/14/02/007,1.0,1.0,1.0,0
exist and not blur,04/11/06/011,0.0,1.0,1.0,1
exist and not blur,33/03/10/002,1.0,1.0,0.0,1
exist and not blur,02/02/10/007,1.0,1.0,1.0,0
exist and not blur,34/11/09/017,0.0,0.0,1.0,0
exist and not blur,04/10/07/077,1.0,1.0,1.0,0
exist and not blur,04/20/10/010,1.0,1.0,1.0,0
exist and not blur,23/07/05/039,1.0,1.0,1.0,0
exist and not blur,27/07/10/041,0.0,0.0,1.0,0
exist and not blur,05/12/02/005,1.0,0.0,1.0,0
exist and not blur,27/03/07/063,1.0,1.0,1.0,0
exist and not blur,33/16/06/016,0.0,1.0,1.0,1
exist and not blur,34/07/06/009,0.0,1.0,1.0,1
exist and not blur,27/12/08/001,0.0,1.0,1.0,1
exist and not blur,06/08/03/004,0.0,1.0,1.0,1
exist and not blur,02/04/02/013,1.0,0.0,1.0,1
exist and not blur,02/20/03/049,1.0,1.0,1.0,0
exist and not blur,04/16/08/009,1.0,1.0,1.0,0
exist and not blur,02/19/09/013,1.0,1.0,1.0,0
exist and not blur,27/07/10/020,0.0,0.0,0.0,0
exist and not blur,04/03/07/008,0.0,1.0,1.0,1
exist and not blur,27/09/06/028,1.0,1.0,0.0,1
exist and not blur,02/21/05/007,1.0,0.0,1.0,0
exist and not blur,33/04/01/027,1.0,1.0,1.0,0
exist and not blur,27/10/06/006,0.0,1.0,1.0,1
exist and not blur,27/20/10/019,1.0,1.0,1.0,0
exist and not blur,02/06/07/023,0.0,1.0,1.0,1
exist and not blur,28/04/12/015,1.0,1.0,1.0,0
exist and not blur,33/13/07/007,1.0,1.0,1.0,0
exist and not blur,04/15/11/001,1.0,1.0,1.0,0
exist and not blur,05/04/04/004,1.0,1.0,1.0,0
exist and not blur,23/11/03/016,1.0,1.0,1.0,0
exist and not blur,33/17/06/021,0.0,1.0,1.0,1
exist and not blur,33/17/10/018,1.0,1.0,1.0,0
exist and not blur,05/15/08/013,1.0,1.0,1.0,0
